"TOA5","Sanddune-Pen-1","CR1000","60956","CR1000.Std.28.02","CPU:FIELD_READY_PEN_1.CR1","36561","PAR"
"TIMESTAMP","RECORD","PAR_Den_Avg","PAR_Den_Max","PAR_Den_Min","PAR_Tot_Tot"
"TS","RN","umol/s/m^2","umol/s/m^2","umol/s/m^2","mmol/m^2"
"","","Avg","Max","Min","Tot"
"2021-08-21 17:45:00",5576,805,1032,284,181.0536
"2021-08-21 18:00:00",5577,815,880,446.5,183.3595
"2021-08-21 18:15:00",5578,672.5,769.9,363.7,151.3053
"2021-08-21 18:30:00",5579,487.5,609,290.3,109.6854
"2021-08-21 18:45:00",5580,305.3,519.1,200.4,68.68859
"2021-08-21 19:00:00",5581,344.1,402.4,251.7,77.42002
"2021-08-21 19:15:00",5582,155.8,285.6,85.2,35.05812
"2021-08-21 19:30:00",5583,69.56,83.6,61.55,15.65128
"2021-08-21 19:45:00",5584,53.24,59.97,39.46,11.97956
"2021-08-21 20:00:00",5585,21.47,39.46,8.68,4.830101
"2021-08-21 20:15:00",5586,3.824,8.68,0.789,0.860323
"2021-08-21 20:30:00",5587,0.667,0.789,0,0.1499862
"2021-08-21 20:45:00",5588,0.14,0.789,0,0.03157851
"2021-08-21 21:00:00",5589,0.018,0.79,0,0.003947719
"2021-08-21 21:15:00",5590,0.035,0.79,0,0.007897119
"2021-08-21 21:30:00",5591,0,0,0,0
"2021-08-21 21:45:00",5592,0,0,0,0
"2021-08-21 22:00:00",5593,0,0,0,0
"2021-08-21 22:15:00",5594,0.088,0.79,0,0.01974254
"2021-08-21 22:30:00",5595,0.035,0.79,0,0.007897052
"2021-08-21 22:45:00",5596,0,0,0,0
"2021-08-21 23:00:00",5597,0.018,0.79,0,0.003948717
"2021-08-21 23:15:00",5598,0.035,0.79,0,0.007898092
"2021-08-21 23:30:00",5599,0.228,0.79,0,0.05133667
"2021-08-21 23:45:00",5600,0.246,0.79,0,0.05528147
"2021-08-22 00:00:00",5601,0.193,0.79,0,0.04343414
"2021-08-22 00:15:00",5602,0.228,0.79,0,0.05133153
"2021-08-22 00:30:00",5603,0.14,0.79,0,0.03158833
"2021-08-22 00:45:00",5604,0.018,0.79,0,0.003948533
"2021-08-22 01:00:00",5605,0.07,0.79,0,0.01579508
"2021-08-22 01:15:00",5606,0.053,0.79,0,0.01184776
"2021-08-22 01:30:00",5607,0.053,0.79,0,0.01184925
"2021-08-22 01:45:00",5608,0.035,0.79,0,0.00790072
"2021-08-22 02:00:00",5609,0.018,0.79,0,0.003950465
"2021-08-22 02:15:00",5610,0.035,0.79,0,0.007901052
"2021-08-22 02:30:00",5611,0.018,0.79,0,0.003950723
"2021-08-22 02:45:00",5612,0.018,0.79,0,0.003950972
"2021-08-22 03:00:00",5613,0.018,0.79,0,0.003951078
"2021-08-22 03:15:00",5614,0.035,0.79,0,0.007902222
"2021-08-22 03:30:00",5615,0.053,0.79,0,0.0118539
"2021-08-22 03:45:00",5616,0.053,0.79,0,0.01185501
"2021-08-22 04:00:00",5617,0.053,0.79,0,0.01185614
"2021-08-22 04:15:00",5618,0.07,0.79,0,0.01580886
"2021-08-22 04:30:00",5619,0.053,0.79,0,0.01185684
"2021-08-22 04:45:00",5620,0.035,0.79,0,0.007904789
"2021-08-22 05:00:00",5621,0.053,0.79,0,0.01185719
"2021-08-22 05:15:00",5622,0.053,0.79,0,0.01185722
"2021-08-22 05:30:00",5623,0.07,0.79,0,0.01580946
"2021-08-22 05:45:00",5624,0.07,0.79,0,0.01580897
"2021-08-22 06:00:00",5625,0.351,0.79,0,0.07903956
"2021-08-22 06:15:00",5626,1.142,2.371,0.79,0.256862
"2021-08-22 06:30:00",5627,7.183,12.65,2.371,1.616259
"2021-08-22 06:45:00",5628,19.83,26.87,12.65,4.461892
"2021-08-22 07:00:00",5629,41.21,63.24,27.67,9.272021
"2021-08-22 07:15:00",5630,84.2,102.8,64.82,18.95548
"2021-08-22 07:30:00",5631,134.6,177.1,92.5,30.28761
"2021-08-22 07:45:00",5632,245.8,314.6,178.7,55.30569
"2021-08-22 08:00:00",5633,356,422,318.6,80.09679
"2021-08-22 08:15:00",5634,452.7,537.4,363.5,101.849
"2021-08-22 08:30:00",5635,410.5,542.8,374.6,92.35603
"2021-08-22 08:45:00",5636,569.1,712.6,442.5,128.0565
"2021-08-22 09:00:00",5637,744.5,829,557.8,167.5202
"2021-08-22 09:15:00",5638,891,961,834,200.5467
"2021-08-22 09:30:00",5639,987,1033,951,222.1485
"2021-08-22 09:45:00",5640,1091,1166,1017,245.3978
"2021-08-22 10:00:00",5641,1167,1252,1120,262.6433
"2021-08-22 10:15:00",5642,1267,1311,1230,285.0125
"2021-08-22 10:30:00",5643,1374,1424,1260,309.1119
"2021-08-22 10:45:00",5644,1447,1514,1388,325.6832
"2021-08-22 11:00:00",5645,1578,1649,1495,354.9505
"2021-08-22 11:15:00",5646,1646,1707,1031,370.3856
"2021-08-22 11:30:00",5647,1736,1806,1696,390.5218
"2021-08-22 11:45:00",5648,1791,1841,1729,403.0221
"2021-08-22 12:00:00",5649,1831,1877,1799,411.9456
"2021-08-22 12:15:00",5650,1860,1924,1808,418.5058
"2021-08-22 12:30:00",5651,1889,1975,1812,425.08
"2021-08-22 12:45:00",5652,1919,1995,1838,431.8801
"2021-08-22 13:00:00",5653,1953,2059,1894,439.5343
"2021-08-22 13:15:00",5654,1951,2030,1880,438.9033
"2021-08-22 13:30:00",5655,1996,2124,1908,449.0289
"2021-08-22 13:45:00",5656,1985,2142,1902,446.6454
"2021-08-22 14:00:00",5657,1968,2044,1898,442.761
"2021-08-22 14:15:00",5658,1953,2049,1855,439.401
"2021-08-22 14:30:00",5659,1893,2026,1799,426.0336
"2021-08-22 14:45:00",5660,1868,1978,1794,420.1922
"2021-08-22 15:00:00",5661,1808,1887,1703,406.805
"2021-08-22 15:15:00",5662,1703,1788,1594,383.2664
"2021-08-22 15:30:00",5663,1568,1674,1481,352.699
"2021-08-22 15:45:00",5664,1464,1630,1381,329.3408
"2021-08-22 16:00:00",5665,1357,1445,1297,305.344
"2021-08-22 16:15:00",5666,1349,1482,1236,303.6255
"2021-08-22 16:30:00",5667,1268,1352,1196,285.2495
"2021-08-22 16:45:00",5668,1237,1300,1177,278.3812
"2021-08-22 17:00:00",5669,1151,1229,1081,259.012
"2021-08-22 17:15:00",5670,1036,1098,975,233.08
"2021-08-22 17:30:00",5671,921,989,856,207.1188
"2021-08-22 17:45:00",5672,802,860,755,180.5145
"2021-08-22 18:00:00",5673,697.4,763.7,623.3,156.9204
"2021-08-22 18:15:00",5674,593.4,643.1,528.7,133.5117
"2021-08-22 18:30:00",5675,460.3,523.9,385.1,103.5613
"2021-08-22 18:45:00",5676,339.1,380.3,299.8,76.28738
"2021-08-22 19:00:00",5677,248.7,296.7,203.6,55.96457
"2021-08-22 19:15:00",5678,165.7,202,130.2,37.29182
"2021-08-22 19:30:00",5679,98.4,127.8,71.03,22.13645
"2021-08-22 19:45:00",5680,48.67,69.45,31.57,10.95097
"2021-08-22 20:00:00",5681,18.66,29.99,10.26,4.198886
"2021-08-22 20:15:00",5682,4.35,9.47,0.789,0.9787903
"2021-08-22 20:30:00",5683,0.684,0.79,0,0.1539537
"2021-08-22 20:45:00",5684,0.088,0.79,0,0.01974037
"2021-08-22 21:00:00",5685,0.07,0.79,0,0.01579452
"2021-08-22 21:15:00",5686,0.018,0.79,0,0.00394896
"2021-08-22 21:30:00",5687,0.035,0.79,0,0.007898584
"2021-08-22 21:45:00",5688,0.018,0.79,0,0.003949468
"2021-08-22 22:00:00",5689,0.176,0.79,0,0.03949994
"2021-08-22 22:15:00",5690,0.123,0.79,0,0.02765083
"2021-08-22 22:30:00",5691,0.088,0.79,0,0.01975085
"2021-08-22 22:45:00",5692,0.088,0.79,0,0.01975106
"2021-08-22 23:00:00",5693,0.035,0.79,0,0.007900762
"2021-08-22 23:15:00",5694,0.088,0.79,0,0.01975368
"2021-08-22 23:30:00",5695,0.088,0.79,0,0.01975508
"2021-08-22 23:45:00",5696,0.07,0.79,0,0.01580421
"2021-08-23 00:00:00",5697,0.053,0.79,0,0.01185349
"2021-08-23 00:15:00",5698,0.018,0.79,0,0.003952069
"2021-08-23 00:30:00",5699,0.07,0.79,0,0.0158092
"2021-08-23 00:45:00",5700,0.07,0.79,0,0.01580965
"2021-08-23 01:00:00",5701,0.123,0.79,0,0.02766711
"2021-08-23 01:15:00",5702,0.141,0.791,0,0.03161998
"2021-08-23 01:30:00",5703,0.088,0.79,0,0.01976228
"2021-08-23 01:45:00",5704,0.053,0.79,0,0.01185695
"2021-08-23 02:00:00",5705,0.07,0.79,0,0.01580974
"2021-08-23 02:15:00",5706,0.123,0.791,0,0.02766757
"2021-08-23 02:30:00",5707,0.158,0.791,0,0.0355733
"2021-08-23 02:45:00",5708,0.105,0.791,0,0.02371614
"2021-08-23 03:00:00",5709,0.176,0.791,0,0.03952662
"2021-08-23 03:15:00",5710,0.123,0.791,0,0.02766847
"2021-08-23 03:30:00",5711,0.123,0.791,0,0.02766847
"2021-08-23 03:45:00",5712,0.264,0.791,0,0.05928989
"2021-08-23 04:00:00",5713,0.228,0.791,0,0.05138533
"2021-08-23 04:15:00",5714,0.228,0.791,0,0.05138534
"2021-08-23 04:30:00",5715,0.141,0.791,0,0.03162136
"2021-08-23 04:45:00",5716,0.211,0.791,0,0.04742931
"2021-08-23 05:00:00",5717,0.105,0.791,0,0.02371477
"2021-08-23 05:15:00",5718,0.07,0.79,0,0.01580944
"2021-08-23 05:30:00",5719,0.105,0.79,0,0.02371373
"2021-08-23 05:45:00",5720,0.07,0.79,0,0.01580905
"2021-08-23 06:00:00",5721,0.404,0.791,0,0.09090784
"2021-08-23 06:15:00",5722,1.3,3.953,0.791,0.2924904
"2021-08-23 06:30:00",5723,9.47,17.39,3.953,2.130503
"2021-08-23 06:45:00",5724,35.54,58.51,18.97,7.997089
"2021-08-23 07:00:00",5725,71.54,83.8,59.3,16.09733
"2021-08-23 07:15:00",5726,142.7,221.3,83.8,32.11248
"2021-08-23 07:30:00",5727,262.5,303.6,222.9,59.07215
"2021-08-23 07:45:00",5728,362.4,418.8,306.7,81.54331
"2021-08-23 08:00:00",5729,488.6,556.2,423.6,109.9282
"2021-08-23 08:15:00",5730,614.6,693.5,548.2,138.2935
"2021-08-23 08:30:00",5731,657.1,786.4,236.9,147.8579
"2021-08-23 08:45:00",5732,879,1021,784.8,197.8382
"2021-08-23 09:00:00",5733,834,1045,296.8,187.5463
"2021-08-23 09:15:00",5734,1071,1143,403.3,240.8697
"2021-08-23 09:30:00",5735,1199,1254,1144,269.8339
"2021-08-23 09:45:00",5736,1306,1350,1257,293.9619
"2021-08-23 10:00:00",5737,1410,1465,1355,317.26
"2021-08-23 10:15:00",5738,1505,1555,1464,338.5236
"2021-08-23 10:30:00",5739,1597,1636,1552,359.335
"2021-08-23 10:45:00",5740,1685,1722,1637,379.1934
"2021-08-23 11:00:00",5741,1760,1800,1722,396.0094
"2021-08-23 11:15:00",5742,1839,1875,1797,413.8151
"2021-08-23 11:30:00",5743,1901,1931,1872,427.8171
"2021-08-23 11:45:00",5744,1973,2017,1936,444.0219
"2021-08-23 12:00:00",5745,1958,2361,350,440.5114
"2021-08-23 12:15:00",5746,2064,2495,622.8,464.343
"2021-08-23 12:30:00",5747,2089,2494,572.4,470.0907
"2021-08-23 12:45:00",5748,2111,2349,421,474.9505
"2021-08-23 13:00:00",5749,2064,2440,441.5,464.3191
"2021-08-23 13:15:00",5750,2298,2430,2182,517.1592
"2021-08-23 13:30:00",5751,1790,2649,606.4,402.7331
"2021-08-23 13:45:00",5752,1927,2658,625.2,433.6049
"2021-08-23 14:00:00",5753,2096,2547,542.4,471.5054
"2021-08-23 14:15:00",5754,1240,2549,640.2,279.0475
"2021-08-23 14:30:00",5755,1006,2725,624.4,226.3065
"2021-08-23 14:45:00",5756,2109,2626,488.9,474.5864
"2021-08-23 15:00:00",5757,1935,2310,458.9,435.3146
"2021-08-23 15:15:00",5758,1735,2223,856,390.3175
"2021-08-23 15:30:00",5759,856,1965,713.7,192.6211
"2021-08-23 15:45:00",5760,870,2519,605.6,195.7766
"2021-08-23 16:00:00",5761,528.7,619,337.6,118.9645
"2021-08-23 16:15:00",5762,277.2,332.9,198,62.37808
"2021-08-23 16:30:00",5763,208.2,402.3,149.9,46.85016
"2021-08-23 16:45:00",5764,1294,1919,429.2,291.0405
"2021-08-23 17:00:00",5765,1236,1743,570.5,278.0609
"2021-08-23 17:15:00",5766,1469,1715,1176,330.5032
"2021-08-23 17:30:00",5767,1047,1168,788,235.5662
"2021-08-23 17:45:00",5768,939,1006,879,211.3847
"2021-08-23 18:00:00",5769,757,877,287,170.3195
"2021-08-23 18:15:00",5770,655.7,751.5,572.5,147.5294
"2021-08-23 18:30:00",5771,574.7,664,339.2,129.3095
"2021-08-23 18:45:00",5772,305.1,577.4,205.1,68.64929
"2021-08-23 19:00:00",5773,482.6,580.6,343.1,108.5797
"2021-08-23 19:15:00",5774,266.6,337.6,205.1,59.99562
"2021-08-23 19:30:00",5775,147.3,201.9,94.7,33.14741
"2021-08-23 19:45:00",5776,56.73,91.5,29.98,12.76375
"2021-08-23 20:00:00",5777,17.3,28.4,8.68,3.893543
"2021-08-23 20:15:00",5778,3.209,7.101,0.789,0.7219908
"2021-08-23 20:30:00",5779,0.456,0.789,0,0.1025944
"2021-08-23 20:45:00",5780,0,0,0,0
"2021-08-23 21:00:00",5781,0,0,0,0
"2021-08-23 21:15:00",5782,0.018,0.79,0,0.00394778
"2021-08-23 21:30:00",5783,0.018,0.79,0,0.003947943
"2021-08-23 21:45:00",5784,0.018,0.79,0,0.003948259
"2021-08-23 22:00:00",5785,0.088,0.79,0,0.01974149
"2021-08-23 22:15:00",5786,0,0,0,0
"2021-08-23 22:30:00",5787,0.123,0.79,0,0.02764289
"2021-08-23 22:45:00",5788,0.035,0.79,0,0.007898239
"2021-08-23 23:00:00",5789,0.018,0.79,0,0.003949226
"2021-08-23 23:15:00",5790,0.018,0.79,0,0.003949201
"2021-08-23 23:30:00",5791,0.035,0.79,0,0.007898491
"2021-08-23 23:45:00",5792,0.035,0.79,0,0.007898334
"2021-08-24 00:00:00",5793,0,0,0,0
"2021-08-24 00:15:00",5794,0.053,0.79,0,0.0118486
"2021-08-24 00:30:00",5795,0.053,0.79,0,0.01184977
"2021-08-24 00:45:00",5796,0,0,0,0
"2021-08-24 01:00:00",5797,0.035,0.79,0,0.007900613
"2021-08-24 01:15:00",5798,0.018,0.79,0,0.003950563
"2021-08-24 01:30:00",5799,0.053,0.79,0,0.01185149
"2021-08-24 01:45:00",5800,0,0,0,0
"2021-08-24 02:00:00",5801,0.018,0.79,0,0.003950925
"2021-08-24 02:15:00",5802,0.053,0.79,0,0.01185298
"2021-08-24 02:30:00",5803,0.07,0.79,0,0.01580424
"2021-08-24 02:45:00",5804,0.088,0.79,0,0.01975613
"2021-08-24 03:00:00",5805,0,0,0,0
"2021-08-24 03:15:00",5806,0.088,0.79,0,0.01976084
"2021-08-24 03:30:00",5807,0.141,0.79,0,0.03161773
"2021-08-24 03:45:00",5808,0.141,0.79,0,0.03161842
"2021-08-24 04:00:00",5809,0.176,0.791,0,0.03952548
"2021-08-24 04:15:00",5810,0.211,0.791,0,0.04743128
"2021-08-24 04:30:00",5811,0.158,0.791,0,0.03557332
"2021-08-24 04:45:00",5812,0.299,0.791,0,0.06719471
"2021-08-24 05:00:00",5813,0.176,0.79,0,0.03952464
"2021-08-24 05:15:00",5814,0.228,0.79,0,0.05137988
"2021-08-24 05:30:00",5815,0.193,0.79,0,0.04346984
"2021-08-24 05:45:00",5816,0.158,0.79,0,0.03556157
"2021-08-24 06:00:00",5817,0.299,0.79,0,0.06716788
"2021-08-24 06:15:00",5818,1.001,2.371,0.79,0.2252092
"2021-08-24 06:30:00",5819,6.971,12.64,2.371,1.568566
"2021-08-24 06:45:00",5820,22.32,36.35,12.64,5.021752
"2021-08-24 07:00:00",5821,52.73,60.06,37.93,11.86491
"2021-08-24 07:15:00",5822,67.36,75.86,60.06,15.15617
"2021-08-24 07:30:00",5823,86,98,75.86,19.36001
"2021-08-24 07:45:00",5824,210.8,449.6,98,47.42854
"2021-08-24 08:00:00",5825,503.6,572.1,414.1,113.305
"2021-08-24 08:15:00",5826,628.5,683.4,575.3,141.4156
"2021-08-24 08:30:00",5827,744.4,804,685.8,167.4868
"2021-08-24 08:45:00",5828,869,932,807,195.5659
"2021-08-24 09:00:00",5829,931,1156,442,209.5088
"2021-08-24 09:15:00",5830,1082,1357,490.1,243.4028
"2021-08-24 09:30:00",5831,1252,1389,437.1,281.8087
"2021-08-24 09:45:00",5832,1401,1431,1292,315.3367
"2021-08-24 10:00:00",5833,1465,1510,1433,329.6229
"2021-08-24 10:15:00",5834,1543,1578,1513,347.1772
"2021-08-24 10:30:00",5835,1614,1653,1579,363.176
"2021-08-24 10:45:00",5836,1692,1732,1655,380.7854
"2021-08-24 11:00:00",5837,1769,1804,1734,398.1285
"2021-08-24 11:15:00",5838,1841,1874,1807,414.1435
"2021-08-24 11:30:00",5839,1901,1930,1870,427.8107
"2021-08-24 11:45:00",5840,1957,1982,1932,440.4032
"2021-08-24 12:00:00",5841,2006,2029,1974,451.2538
"2021-08-24 12:15:00",5842,2042,2057,2027,459.4935
"2021-08-24 12:30:00",5843,2076,2091,2055,466.9878
"2021-08-24 12:45:00",5844,2094,2106,2083,471.1647
"2021-08-24 13:00:00",5845,2104,2109,2102,473.5087
"2021-08-24 13:15:00",5846,2111,2118,2102,475.0015
"2021-08-24 13:30:00",5847,2112,2118,2106,475.1922
"2021-08-24 13:45:00",5848,2105,2113,2095,473.5826
"2021-08-24 14:00:00",5849,2089,2100,2072,470.0173
"2021-08-24 14:15:00",5850,2066,2089,2039,464.8337
"2021-08-24 14:30:00",5851,1999,2053,539.3,449.8473
"2021-08-24 14:45:00",5852,1975,2066,745.8,444.3428
"2021-08-24 15:00:00",5853,1958,1998,1915,440.6425
"2021-08-24 15:15:00",5854,1804,1920,397.3,405.957
"2021-08-24 15:30:00",5855,1523,1941,314.6,342.7506
"2021-08-24 15:45:00",5856,1775,1798,1730,399.3042
"2021-08-24 16:00:00",5857,1677,1725,1634,377.2695
"2021-08-24 16:15:00",5858,1439,1652,247.6,323.8231
"2021-08-24 16:30:00",5859,1526,1579,1502,343.3571
"2021-08-24 16:45:00",5860,1450,1501,1425,326.2617
"2021-08-24 17:00:00",5861,1219,1441,353.2,274.3654
"2021-08-24 17:15:00",5862,997,1272,294.9,224.2525
"2021-08-24 17:30:00",5863,906,1134,240.5,203.8682
"2021-08-24 17:45:00",5864,720.4,1039,283.8,162.0824
"2021-08-24 18:00:00",5865,868,978,485.7,195.3744
"2021-08-24 18:15:00",5866,800,837,736.5,180.09
"2021-08-24 18:30:00",5867,630.2,730.2,537.7,141.8031
"2021-08-24 18:45:00",5868,467.1,536.1,392.6,105.1027
"2021-08-24 19:00:00",5869,329.7,402.9,197.1,74.17148
"2021-08-24 19:15:00",5870,240.3,294.9,181.3,54.0607
"2021-08-24 19:30:00",5871,123.7,178.2,69.39,27.83805
"2021-08-24 19:45:00",5872,49.54,75.7,26.81,11.14642
"2021-08-24 20:00:00",5873,15.11,25.24,7.099,3.39936
"2021-08-24 20:15:00",5874,3.05,7.099,0.789,0.6863084
"2021-08-24 20:30:00",5875,0.263,0.789,0,0.05917944
"2021-08-24 20:45:00",5876,0,0,0,0
"2021-08-24 21:00:00",5877,0,0,0,0
"2021-08-24 21:15:00",5878,0,0,0,0
"2021-08-24 21:30:00",5879,0.018,0.79,0,0.003948248
"2021-08-24 21:45:00",5880,0.018,0.79,0,0.003948412
"2021-08-24 22:00:00",5881,0.07,0.79,0,0.01579411
"2021-08-24 22:15:00",5882,0,0,0,0
"2021-08-24 22:30:00",5883,0.018,0.79,0,0.003948471
"2021-08-24 22:45:00",5884,0.018,0.79,0,0.003948472
"2021-08-24 23:00:00",5885,0,0,0,0
"2021-08-24 23:15:00",5886,0,0,0,0
"2021-08-24 23:30:00",5887,0,0,0,0
"2021-08-24 23:45:00",5888,0,0,0,0
"2021-08-25 00:00:00",5889,0,0,0,0
"2021-08-25 00:15:00",5890,0,0,0,0
"2021-08-25 00:30:00",5891,0,0,0,0
"2021-08-25 00:45:00",5892,0,0,0,0
"2021-08-25 01:00:00",5893,0,0,0,0
"2021-08-25 01:15:00",5894,0.07,0.79,0,0.01580201
"2021-08-25 01:30:00",5895,0,0,0,0
"2021-08-25 01:45:00",5896,0.018,0.79,0,0.003950552
"2021-08-25 02:00:00",5897,0.123,0.79,0,0.02765334
"2021-08-25 02:15:00",5898,0.018,0.79,0,0.003950533
"2021-08-25 02:30:00",5899,0.07,0.79,0,0.01580195
"2021-08-25 02:45:00",5900,0.035,0.79,0,0.007901756
"2021-08-25 03:00:00",5901,0.053,0.79,0,0.01185283
"2021-08-25 03:15:00",5902,0,0,0,0
"2021-08-25 03:30:00",5903,0.141,0.79,0,0.03161355
"2021-08-25 03:45:00",5904,0.105,0.79,0,0.02371218
"2021-08-25 04:00:00",5905,0.193,0.79,0,0.04347499
"2021-08-25 04:15:00",5906,0.141,0.79,0,0.03161723
"2021-08-25 04:30:00",5907,0.158,0.79,0,0.03556984
"2021-08-25 04:45:00",5908,0.088,0.79,0,0.01976179
"2021-08-25 05:00:00",5909,0.088,0.79,0,0.01976186
"2021-08-25 05:15:00",5910,0.105,0.79,0,0.02371449
"2021-08-25 05:30:00",5911,0.035,0.79,0,0.007904881
"2021-08-25 05:45:00",5912,0.035,0.79,0,0.007904682
"2021-08-25 06:00:00",5913,0.193,0.79,0,0.04347416
"2021-08-25 06:15:00",5914,0.966,2.371,0.79,0.2173668
"2021-08-25 06:30:00",5915,7.816,15.81,2.371,1.75871
"2021-08-25 06:45:00",5916,30.62,47.43,15.81,6.888913
"2021-08-25 07:00:00",5917,68.21,88.5,49.01,15.34752
"2021-08-25 07:15:00",5918,141.9,196.1,88.5,31.92133
"2021-08-25 07:30:00",5919,245.9,292.5,198.4,55.32582
"2021-08-25 07:45:00",5920,347.7,401.5,295.7,78.23739
"2021-08-25 08:00:00",5921,464.1,523.1,404.7,104.4179
"2021-08-25 08:15:00",5922,583,644.5,526.2,131.1704
"2021-08-25 08:30:00",5923,705,762.8,646.1,158.6194
"2021-08-25 08:45:00",5924,829,892,765.9,186.4515
"2021-08-25 09:00:00",5925,951,1007,894,214.0247
"2021-08-25 09:15:00",5926,1070,1125,1012,240.7592
"2021-08-25 09:30:00",5927,1183,1237,1128,266.1384
"2021-08-25 09:45:00",5928,1294,1348,1240,291.1979
"2021-08-25 10:00:00",5929,1388,1413,1352,312.2552
"2021-08-25 10:15:00",5930,1485,1539,1406,334.1436
"2021-08-25 10:30:00",5931,1585,1631,1540,356.6557
"2021-08-25 10:45:00",5932,1670,1709,1630,375.8499
"2021-08-25 11:00:00",5933,1734,1790,1707,390.2401
"2021-08-25 11:15:00",5934,1816,1876,1750,408.5456
"2021-08-25 11:30:00",5935,1898,1940,1861,426.9407
"2021-08-25 11:45:00",5936,1918,2003,1798,431.5804
"2021-08-25 12:00:00",5937,1970,2016,1812,443.1985
"2021-08-25 12:15:00",5938,2003,2041,1966,450.7365
"2021-08-25 12:30:00",5939,2040,2077,1988,459.0525
"2021-08-25 12:45:00",5940,2049,2097,1987,461.083
"2021-08-25 13:00:00",5941,2053,2092,2005,461.9892
"2021-08-25 13:15:00",5942,2087,2116,2052,469.5088
"2021-08-25 13:30:00",5943,2097,2121,2079,471.9304
"2021-08-25 13:45:00",5944,2086,2105,2054,469.3803
"2021-08-25 14:00:00",5945,2008,2096,1911,451.8857
"2021-08-25 14:15:00",5946,1921,1998,1808,432.243
"2021-08-25 14:30:00",5947,1896,1998,1801,426.6285
"2021-08-25 14:45:00",5948,1910,1971,1767,429.8522
"2021-08-25 15:00:00",5949,1891,1968,1804,425.4631
"2021-08-25 15:15:00",5950,1846,1885,1811,415.3798
"2021-08-25 15:30:00",5951,1778,1806,1734,400.1533
"2021-08-25 15:45:00",5952,1711,1738,1686,384.9272
"2021-08-25 16:00:00",5953,1632,1684,1590,367.1579
"2021-08-25 16:15:00",5954,1533,1589,1490,345.002
"2021-08-25 16:30:00",5955,1443,1499,1399,324.7502
"2021-08-25 16:45:00",5956,1350,1398,1305,303.6385
"2021-08-25 17:00:00",5957,1250,1303,1199,281.2943
"2021-08-25 17:15:00",5958,1143,1195,1091,257.2124
"2021-08-25 17:30:00",5959,1029,1087,968,231.5112
"2021-08-25 17:45:00",5960,904,964,851,203.3074
"2021-08-25 18:00:00",5961,796.5,849,740.5,179.2026
"2021-08-25 18:15:00",5962,670,738.1,604.1,150.7397
"2021-08-25 18:30:00",5963,545.4,601.7,491.3,122.7163
"2021-08-25 18:45:00",5964,426,488.1,369.1,95.86002
"2021-08-25 19:00:00",5965,312.8,366.7,258.7,70.38848
"2021-08-25 19:15:00",5966,206.1,255.5,156.2,46.38025
"2021-08-25 19:30:00",5967,110.1,154.6,72.57,24.76498
"2021-08-25 19:45:00",5968,47.1,71,26.82,10.59818
"2021-08-25 20:00:00",5969,14.94,26.82,7.101,3.360705
"2021-08-25 20:15:00",5970,2.367,6.312,0.789,0.5325838
"2021-08-25 20:30:00",5971,0.158,0.789,0,0.03551107
"2021-08-25 20:45:00",5972,0,0,0,0
"2021-08-25 21:00:00",5973,0,0,0,0
"2021-08-25 21:15:00",5974,0,0,0,0
"2021-08-25 21:30:00",5975,0,0,0,0
"2021-08-25 21:45:00",5976,0,0,0,0
"2021-08-25 22:00:00",5977,0,0,0,0
"2021-08-25 22:15:00",5978,0,0,0,0
"2021-08-25 22:30:00",5979,0.018,0.79,0,0.003949043
"2021-08-25 22:45:00",5980,0.035,0.79,0,0.007898248
"2021-08-25 23:00:00",5981,0.018,0.79,0,0.00394912
"2021-08-25 23:15:00",5982,0.088,0.79,0,0.01974648
"2021-08-25 23:30:00",5983,0.07,0.79,0,0.01579764
"2021-08-25 23:45:00",5984,0.088,0.79,0,0.01974631
"2021-08-26 00:00:00",5985,0.018,0.79,0,0.00394904
"2021-08-26 00:15:00",5986,0.053,0.79,0,0.01184717
"2021-08-26 00:30:00",5987,0.018,0.79,0,0.003949078
"2021-08-26 00:45:00",5988,0.018,0.79,0,0.003949123
"2021-08-26 01:00:00",5989,0,0,0,0
"2021-08-26 01:15:00",5990,0.088,0.79,0,0.0197458
"2021-08-26 01:30:00",5991,0.211,0.79,0,0.04738904
"2021-08-26 01:45:00",5992,0.158,0.79,0,0.03553859
"2021-08-26 02:00:00",5993,0.14,0.79,0,0.03158899
"2021-08-26 02:15:00",5994,0.035,0.79,0,0.007897065
"2021-08-26 02:30:00",5995,0.175,0.79,0,0.0394857
"2021-08-26 02:45:00",5996,0.035,0.79,0,0.007897014
"2021-08-26 03:00:00",5997,0.088,0.79,0,0.01974224
"2021-08-26 03:15:00",5998,0.035,0.79,0,0.007896941
"2021-08-26 03:30:00",5999,0.018,0.79,0,0.003948481
"2021-08-26 03:45:00",6000,0.018,0.79,0,0.003948583
"2021-08-26 04:00:00",6001,0,0,0,0
"2021-08-26 04:15:00",6002,0.035,0.79,0,0.00789708
"2021-08-26 04:30:00",6003,0.088,0.79,0,0.01974262
"2021-08-26 04:45:00",6004,0.053,0.79,0,0.01184545
"2021-08-26 05:00:00",6005,0.018,0.79,0,0.003948448
"2021-08-26 05:15:00",6006,0.035,0.79,0,0.007896987
"2021-08-26 05:30:00",6007,0.053,0.79,0,0.01184552
"2021-08-26 05:45:00",6008,0.105,0.79,0,0.02369099
"2021-08-26 06:00:00",6009,0.211,0.79,0,0.0473848
"2021-08-26 06:15:00",6010,0.825,2.369,0,0.1856004
